"id","Asset","realizedPL","date_closed","date_open","initialUnits","financing","dividendAdjustment","account_var","already_in_db","trade_col","Net_Profit"
"54430","EUR_AUD",-1.9305,2025-11-29 02:40:42,2025-11-27 20:34:50,429,-0.0576,0,1,NA,"Long",-1.9881
"54434","EUR_AUD",-1.9434,2025-11-29 02:40:38,2025-11-27 20:34:52,429,-0.0576,0,1,NA,"Long",-2.001
"54438","SPX500_USD",2.4161,2025-11-29 02:40:35,2025-11-27 20:34:56,0.1,-0.187,0.039,1,NA,"Long",2.2681
"54442","USD_CAD",-3.022,2025-11-29 00:30:43,2025-11-27 20:34:59,625,0.1079,0,1,NA,"Long",-2.9141
"54446","USD_CAD",-3.022,2025-11-29 00:30:43,2025-11-27 20:35:01,625,0.1079,0,1,NA,"Long",-2.9141
"54450","USD_CAD",-3.022,2025-11-29 00:30:43,2025-11-27 20:35:03,625,0.1079,0,1,NA,"Long",-2.9141
"54600","FR40_EUR",5.2114,2025-11-28 18:06:49,2025-11-27 21:31:01,0.1,-0.1755,0,1,NA,"Long",5.0359
"54604","USD_SEK",0.3472,2025-11-28 21:34:42,2025-11-27 21:31:05,236,0.0113,0,1,NA,"Long",0.3585
"54608","USD_SEK",0.3404,2025-11-28 21:34:38,2025-11-27 21:31:07,236,0.0113,0,1,NA,"Long",0.3517
"54612","USD_SEK",0.3404,2025-11-28 21:34:35,2025-11-27 21:31:09,236,0.0113,0,1,NA,"Long",0.3517
"54618","EU50_EUR",4.7221,2025-11-29 03:41:04,2025-11-27 21:35:12,0.1,-0.1224,0,1,NA,"Long",4.5997
"54622","EUR_AUD",-1.9648,2025-11-29 03:41:00,2025-11-27 21:35:16,429,-0.0576,0,1,NA,"Long",-2.0224
"54626","EUR_AUD",-1.9219,2025-11-29 03:40:57,2025-11-27 21:35:18,429,-0.0576,0,1,NA,"Long",-1.9795
"54630","EUR_AUD",-1.9305,2025-11-29 03:40:53,2025-11-27 21:35:20,429,-0.0576,0,1,NA,"Long",-1.9881
"54634","SPX500_USD",4.0548,2025-11-29 03:40:50,2025-11-27 21:35:23,0.1,-0.187,0.039,1,NA,"Long",3.9068
"54638","USD_CAD",-3.0351,2025-11-29 00:30:00,2025-11-27 21:35:27,625,0.1079,0,1,NA,"Long",-2.9272
"54642","USD_CAD",-3.0351,2025-11-29 00:30:00,2025-11-27 21:35:29,625,0.1079,0,1,NA,"Long",-2.9272
"54646","USD_CAD",-3.0351,2025-11-29 00:30:00,2025-11-27 21:35:30,625,0.1079,0,1,NA,"Long",-2.9272
"54788","FR40_EUR",3.5332,2025-11-28 18:06:45,2025-11-27 22:30:36,0.1,-0.1755,0,1,NA,"Long",3.3577
"54792","USD_SEK",0.1504,2025-11-28 22:34:18,2025-11-27 22:30:39,236,0.0113,0,1,NA,"Long",0.1617
"54796","USD_SEK",0.1504,2025-11-28 22:34:15,2025-11-27 22:30:41,236,0.0113,0,1,NA,"Long",0.1617
"54800","USD_SEK",0.1675,2025-11-28 22:34:11,2025-11-27 22:30:43,236,0.0113,0,1,NA,"Long",0.1788
"54804","EU50_EUR",4.3726,2025-11-29 04:41:49,2025-11-27 22:34:49,0.1,-0.1224,0,1,NA,"Long",4.2502
"54808","EUR_AUD",-1.4929,2025-11-29 04:41:45,2025-11-27 22:34:53,429,-0.0576,0,1,NA,"Long",-1.5505
"54812","SPX500_USD",3.1773,2025-11-29 04:41:41,2025-11-27 22:35:00,0.1,-0.187,0.039,1,NA,"Long",3.0293
"54956","FR40_EUR",0.7066,2025-11-28 18:06:41,2025-11-27 23:31:39,0.1,-0.1755,0,1,NA,"Long",0.5311
"54960","USD_SEK",-0.1165,2025-11-28 23:34:29,2025-11-27 23:31:42,236,0.0113,0,1,NA,"Long",-0.1052
"54964","USD_SEK",-0.118,2025-11-28 23:34:25,2025-11-27 23:31:44,236,0.0113,0,1,NA,"Long",-0.1067
"54968","USD_SEK",-0.1414,2025-11-28 23:34:22,2025-11-27 23:31:46,236,0.0113,0,1,NA,"Long",-0.1301
"54972","EU50_EUR",3.1371,2025-11-29 06:00:51,2025-11-27 23:35:51,0.1,-0.1224,0,1,NA,"Long",3.0147
"54976","EUR_AUD",-1.7804,2025-11-29 06:00:37,2025-11-27 23:35:58,429,-0.0576,0,1,NA,"Long",-1.838
"54980","EUR_AUD",-1.7804,2025-11-29 06:00:37,2025-11-27 23:36:00,429,-0.0576,0,1,NA,"Long",-1.838
"54984","EUR_AUD",-1.7804,2025-11-29 06:00:37,2025-11-27 23:36:02,429,-0.0576,0,1,NA,"Long",-1.838
"54992","USD_CAD",-3.0432,2025-11-29 00:30:59,2025-11-27 23:36:09,625,0.1079,0,1,NA,"Long",-2.9353
"54996","USD_CAD",-3.0432,2025-11-29 00:30:59,2025-11-27 23:36:11,625,0.1079,0,1,NA,"Long",-2.9353
"55000","USD_CAD",-3.0432,2025-11-29 00:30:59,2025-11-27 23:36:13,625,0.1079,0,1,NA,"Long",-2.9353
"55194","FR40_EUR",-1.248,2025-11-28 18:31:01,2025-11-28 00:31:00,0.1,-0.1755,0,1,NA,"Long",-1.4235
"55198","USD_SEK",-0.7608,2025-11-29 00:34:43,2025-11-28 00:31:04,236,0.0113,0,1,NA,"Long",-0.7495
"55202","USD_SEK",-0.7856,2025-11-29 00:34:39,2025-11-28 00:31:05,236,0.0113,0,1,NA,"Long",-0.7743
"55206","USD_SEK",-0.7906,2025-11-29 00:34:36,2025-11-28 00:31:07,236,0.0113,0,1,NA,"Long",-0.7793
"55210","EU50_EUR",2.2559,2025-11-29 06:00:51,2025-11-28 00:35:09,0.1,-0.1224,0,1,NA,"Long",2.1335
"55214","EUR_AUD",-3.0159,2025-11-29 02:56:38,2025-11-28 00:35:12,429,-0.0576,0,1,NA,"Long",-3.0735
"55218","EUR_AUD",-3.003,2025-11-29 02:56:38,2025-11-28 00:35:14,429,-0.0576,0,1,NA,"Long",-3.0606
"55222","EUR_AUD",-3.0116,2025-11-29 02:56:38,2025-11-28 00:35:16,429,-0.0576,0,1,NA,"Long",-3.0692
"55230","USB10Y_USD",-0.4307,2025-11-29 00:41:07,2025-11-28 00:35:25,5,-0.0625,0,1,NA,"Long",-0.4932
"55234","USB10Y_USD",-0.4307,2025-11-29 00:41:03,2025-11-28 00:35:27,5,-0.0625,0,1,NA,"Long",-0.4932
"55238","USB10Y_USD",-0.4307,2025-11-29 00:41:00,2025-11-28 00:35:29,5,-0.0625,0,1,NA,"Long",-0.4932
"55242","USD_CAD",-3.0282,2025-11-29 00:30:02,2025-11-28 00:35:34,625,0.1079,0,1,NA,"Long",-2.9203
"55246","USD_CAD",-3.035,2025-11-29 00:30:02,2025-11-28 00:35:36,625,0.1079,0,1,NA,"Long",-2.9271
"55250","USD_CAD",-3.0215,2025-11-29 00:30:01,2025-11-28 00:35:37,625,0.1079,0,1,NA,"Long",-2.9136
"57195","USD_SEK",-1.723,2025-11-29 06:01:11,2025-11-28 09:31:28,235,0,0,1,NA,"Long",-1.723
"57199","USD_SEK",-1.71,2025-11-29 06:01:11,2025-11-28 09:31:30,235,0,0,1,NA,"Long",-1.71
"57205","USD_SEK",-1.7081,2025-11-29 06:01:11,2025-11-28 09:31:32,235,0,0,1,NA,"Long",-1.7081
"57281","EUR_AUD",-1.8447,2025-11-29 06:00:37,2025-11-28 09:36:49,429,0,0,1,NA,"Long",-1.8447
"57285","EUR_AUD",-1.8447,2025-11-29 06:00:37,2025-11-28 09:36:51,429,0,0,1,NA,"Long",-1.8447
"57289","EUR_AUD",-1.8447,2025-11-29 06:00:37,2025-11-28 09:36:53,429,0,0,1,NA,"Long",-1.8447
"57301","USD_CAD",-3.0227,2025-11-29 01:24:14,2025-11-28 09:37:08,625,0,0,1,NA,"Long",-3.0227
"57305","USD_CAD",-3.0227,2025-11-29 01:24:14,2025-11-28 09:37:10,625,0,0,1,NA,"Long",-3.0227
"57309","USD_CAD",-3.0227,2025-11-29 01:24:14,2025-11-28 09:37:12,625,0,0,1,NA,"Long",-3.0227
"57804","USD_SEK",-1.4141,2025-11-29 06:01:11,2025-11-28 10:25:15,235,0,0,1,NA,"Long",-1.4141
"57808","USD_SEK",-1.4527,2025-11-29 06:01:11,2025-11-28 10:25:17,235,0,0,1,NA,"Long",-1.4527
"57812","USD_SEK",-1.4485,2025-11-29 06:01:11,2025-11-28 10:25:19,235,0,0,1,NA,"Long",-1.4485
"59186","USD_SEK",-1.7214,2025-11-29 06:01:11,2025-11-28 13:30:38,235,0,0,1,NA,"Long",-1.7214
"59190","USD_SEK",-1.7283,2025-11-29 06:01:11,2025-11-28 13:30:40,235,0,0,1,NA,"Long",-1.7283
"59194","USD_SEK",-1.7268,2025-11-29 06:01:11,2025-11-28 13:30:42,235,0,0,1,NA,"Long",-1.7268
"59218","EU50_EUR",3.6306,2025-11-29 06:00:51,2025-11-28 13:34:35,0.1,0,0,1,NA,"Long",3.6306
"59222","EUR_AUD",-0.6306,2025-11-29 06:00:37,2025-11-28 13:34:39,429,0,0,1,NA,"Long",-0.6306
"59226","EUR_AUD",-0.6263,2025-11-29 06:00:37,2025-11-28 13:34:41,429,0,0,1,NA,"Long",-0.6263
"59230","EUR_AUD",-0.622,2025-11-29 06:00:37,2025-11-28 13:34:42,429,0,0,1,NA,"Long",-0.622
"59250","USD_CAD",-3.023,2025-11-29 01:24:15,2025-11-28 13:34:56,625,0,0,1,NA,"Long",-3.023
"59254","USD_CAD",-3.023,2025-11-29 01:24:15,2025-11-28 13:34:58,625,0,0,1,NA,"Long",-3.023
"59258","USD_CAD",-3.023,2025-11-29 01:24:15,2025-11-28 13:35:00,625,0,0,1,NA,"Long",-3.023
"59718","USD_SEK",-1.7115,2025-11-29 06:01:11,2025-11-28 14:30:53,235,0,0,1,NA,"Long",-1.7115
"59722","USD_SEK",-1.7115,2025-11-29 06:01:11,2025-11-28 14:30:55,235,0,0,1,NA,"Long",-1.7115
"59726","USD_SEK",-1.702,2025-11-29 06:01:11,2025-11-28 14:30:57,235,0,0,1,NA,"Long",-1.702
"59750","EU50_EUR",3.4543,2025-11-29 06:00:51,2025-11-28 14:35:11,0.1,0,0,1,NA,"Long",3.4543
"59754","EUR_AUD",-0.5534,2025-11-29 06:00:37,2025-11-28 14:35:14,429,0,0,1,NA,"Long",-0.5534
"59758","EUR_AUD",-0.5534,2025-11-29 06:00:37,2025-11-28 14:35:16,429,0,0,1,NA,"Long",-0.5534
"59762","EUR_AUD",-0.5534,2025-11-29 06:00:37,2025-11-28 14:35:18,429,0,0,1,NA,"Long",-0.5534
"59770","USD_CAD",-3.0227,2025-11-29 01:24:08,2025-11-28 14:35:25,625,0,0,1,NA,"Long",-3.0227
"59774","USD_CAD",-3.0298,2025-11-29 01:24:15,2025-11-28 14:35:27,625,0,0,1,NA,"Long",-3.0298
"59778","USD_CAD",-3.0229,2025-11-29 01:24:15,2025-11-28 14:35:29,625,0,0,1,NA,"Long",-3.0229
"60220","USD_SEK",-1.5023,2025-11-29 06:01:11,2025-11-28 15:31:50,235,0,0,1,NA,"Long",-1.5023
"60224","USD_SEK",-1.521,2025-11-29 06:01:11,2025-11-28 15:31:53,235,0,0,1,NA,"Long",-1.521
"60228","USD_SEK",-1.521,2025-11-29 06:01:11,2025-11-28 15:31:56,235,0,0,1,NA,"Long",-1.521
"60232","EU50_EUR",3.8068,2025-11-29 06:00:51,2025-11-28 15:35:29,0.1,0,0,1,NA,"Long",3.8068
"60236","EUR_AUD",-1.5058,2025-11-29 06:00:37,2025-11-28 15:35:33,429,0,0,1,NA,"Long",-1.5058
"60240","EUR_AUD",-1.5015,2025-11-29 06:00:37,2025-11-28 15:35:34,429,0,0,1,NA,"Long",-1.5015
"60244","EUR_AUD",-1.5315,2025-11-29 06:00:37,2025-11-28 15:35:36,429,0,0,1,NA,"Long",-1.5315
"60250","USD_CAD",-3.0305,2025-11-29 00:31:03,2025-11-28 15:35:43,625,0,0,1,NA,"Long",-3.0305
"60254","USD_CAD",-3.0305,2025-11-29 00:31:03,2025-11-28 15:35:45,625,0,0,1,NA,"Long",-3.0305
"60258","USD_CAD",-3.0303,2025-11-29 00:31:03,2025-11-28 15:35:47,625,0,0,1,NA,"Long",-3.0303
"60640","USD_SEK",-1.734,2025-11-29 06:01:11,2025-11-28 16:32:22,235,0,0,1,NA,"Long",-1.734
"60644","USD_SEK",-1.734,2025-11-29 06:01:11,2025-11-28 16:32:24,235,0,0,1,NA,"Long",-1.734
"60664","EUR_AUD",-1.8061,2025-11-29 06:00:37,2025-11-28 16:36:21,429,0,0,1,NA,"Long",-1.8061
"61726","FR40_EUR",6.3446,2025-11-29 06:00:54,2025-11-28 19:27:30,0.1,0,0,1,NA,"Long",6.3446
"61782","AUD_USD",2.4322,2025-11-29 06:00:26,2025-11-28 19:33:11,593,0,0,1,NA,"Long",2.4322
"61786","AUD_USD",2.4322,2025-11-29 06:00:26,2025-11-28 19:33:13,593,0,0,1,NA,"Long",2.4322
"61790","AUD_USD",2.4413,2025-11-29 06:00:26,2025-11-28 19:33:15,593,0,0,1,NA,"Long",2.4413
"61794","UK100_GBP",4.9872,2025-11-29 06:01:01,2025-11-28 19:33:18,0.1,0,0,1,NA,"Long",4.9872
"61798","USD_CAD",-3.0476,2025-11-29 00:30:01,2025-11-28 19:33:22,670,0,0,1,NA,"Long",-3.0476
"61802","USD_CAD",-3.0408,2025-11-29 00:30:43,2025-11-28 19:33:24,670,0,0,1,NA,"Long",-3.0408
"61806","USD_CAD",-3.0261,2025-11-29 00:30:43,2025-11-28 19:33:26,670,0,0,1,NA,"Long",-3.0261
"62282","FR40_EUR",6.2565,2025-11-29 06:00:54,2025-11-28 20:26:51,0.1,0,0,1,NA,"Long",6.2565
"62350","AUD_USD",2.0269,2025-11-29 06:00:26,2025-11-28 20:32:27,593,0,0,1,NA,"Long",2.0269
"62354","AUD_USD",1.9548,2025-11-29 06:00:26,2025-11-28 20:32:29,593,0,0,1,NA,"Long",1.9548
"62358","AUD_USD",1.9278,2025-11-29 06:00:26,2025-11-28 20:32:31,593,0,0,1,NA,"Long",1.9278
"62362","UK100_GBP",4.0823,2025-11-29 06:01:01,2025-11-28 20:32:34,0.1,0,0,1,NA,"Long",4.0823
"62366","USD_CAD",-3.0636,2025-11-29 00:31:00,2025-11-28 20:32:38,670,0,0,1,NA,"Long",-3.0636
"62370","USD_CAD",-3.0562,2025-11-29 00:31:00,2025-11-28 20:32:40,670,0,0,1,NA,"Long",-3.0562
"62374","USD_CAD",-3.0636,2025-11-29 00:31:00,2025-11-28 20:32:41,670,0,0,1,NA,"Long",-3.0636
"63000","FR40_EUR",3.5248,2025-11-29 06:00:54,2025-11-28 21:27:23,0.1,0,0,1,NA,"Long",3.5248
"63058","AUD_USD",2.4142,2025-11-29 06:00:26,2025-11-28 21:33:02,593,0,0,1,NA,"Long",2.4142
"63062","AUD_USD",2.4142,2025-11-29 06:00:26,2025-11-28 21:33:04,593,0,0,1,NA,"Long",2.4142
"63066","AUD_USD",2.4142,2025-11-29 06:00:26,2025-11-28 21:33:06,593,0,0,1,NA,"Long",2.4142
"63070","UK100_GBP",2.8757,2025-11-29 06:01:01,2025-11-28 21:33:09,0.1,0,0,1,NA,"Long",2.8757
"63074","USD_CAD",-3.0188,2025-11-29 00:27:26,2025-11-28 21:33:13,670,0,0,1,NA,"Long",-3.0188
"63078","USD_CAD",-3.0188,2025-11-29 00:27:26,2025-11-28 21:33:15,670,0,0,1,NA,"Long",-3.0188
"63082","USD_CAD",-3.0188,2025-11-29 00:27:26,2025-11-28 21:33:17,670,0,0,1,NA,"Long",-3.0188
"63708","FR40_EUR",3.5248,2025-11-29 06:00:54,2025-11-28 22:26:59,0.1,0,0,1,NA,"Long",3.5248
"63788","AUD_USD",2.2431,2025-11-29 06:00:26,2025-11-28 22:32:39,593,0,0,1,NA,"Long",2.2431
"63792","AUD_USD",2.216,2025-11-29 06:00:26,2025-11-28 22:32:41,593,0,0,1,NA,"Long",2.216
"63796","AUD_USD",2.216,2025-11-29 06:00:26,2025-11-28 22:32:43,593,0,0,1,NA,"Long",2.216
"63800","UK100_GBP",5.1883,2025-11-29 06:01:01,2025-11-28 22:32:46,0.1,0,0,1,NA,"Long",5.1883
"63804","USD_CAD",-3.0328,2025-11-29 00:30:00,2025-11-28 22:32:50,670,0,0,1,NA,"Long",-3.0328
"63808","USD_CAD",-3.0181,2025-11-29 00:30:00,2025-11-28 22:32:52,670,0,0,1,NA,"Long",-3.0181
"63812","USD_CAD",-3.0623,2025-11-29 00:30:00,2025-11-28 22:32:54,670,0,0,1,NA,"Long",-3.0623
"64418","FR40_EUR",2.0267,2025-11-29 06:00:54,2025-11-28 23:27:10,0.1,0,0,1,NA,"Long",2.0267
"64526","AUD_USD",2.126,2025-11-29 06:00:26,2025-11-28 23:33:16,593,0,0,1,NA,"Long",2.126
"64530","AUD_USD",2.126,2025-11-29 06:00:26,2025-11-28 23:33:18,593,0,0,1,NA,"Long",2.126
"64534","AUD_USD",2.126,2025-11-29 06:00:26,2025-11-28 23:33:20,593,0,0,1,NA,"Long",2.126
"64538","UK100_GBP",2.4735,2025-11-29 06:01:01,2025-11-28 23:33:23,0.1,0,0,1,NA,"Long",2.4735
"64542","USD_CAD",-3.0267,2025-11-29 01:24:03,2025-11-28 23:33:27,670,0,0,1,NA,"Long",-3.0267
"64546","USD_CAD",-3.0187,2025-11-29 01:21:45,2025-11-28 23:33:29,670,0,0,1,NA,"Long",-3.0187
"64550","USD_CAD",-3.0341,2025-11-29 01:24:03,2025-11-28 23:33:30,670,0,0,1,NA,"Long",-3.0341
"65414","FR40_EUR",1.5861,2025-11-29 06:00:54,2025-11-29 00:27:24,0.1,0,0,1,NA,"Long",1.5861
"65596","AUD_USD",1.5765,2025-11-29 06:00:26,2025-11-29 00:33:11,593,0,0,1,NA,"Long",1.5765
"65600","AUD_USD",1.5765,2025-11-29 06:00:26,2025-11-29 00:33:13,593,0,0,1,NA,"Long",1.5765
"65604","AUD_USD",1.5674,2025-11-29 06:00:26,2025-11-29 00:33:15,593,0,0,1,NA,"Long",1.5674
"65608","UK100_GBP",4.0823,2025-11-29 06:01:01,2025-11-29 00:33:18,0.1,0,0,1,NA,"Long",4.0823
"65612","USD_CAD",-3.0653,2025-11-29 02:51:31,2025-11-29 00:33:22,670,0,0,1,NA,"Long",-3.0653
"65616","USD_CAD",-3.0653,2025-11-29 02:51:31,2025-11-29 00:33:24,670,0,0,1,NA,"Long",-3.0653
"65620","USD_CAD",-3.0211,2025-11-29 02:51:31,2025-11-29 00:33:26,670,0,0,1,NA,"Long",-3.0211
"65992","FR40_EUR",0.705,2025-11-29 06:00:54,2025-11-29 01:27:52,0.1,0,0,1,NA,"Long",0.705
"65996","AUD_USD",1.4954,2025-11-29 06:00:26,2025-11-29 01:32:49,593,0,0,1,NA,"Long",1.4954
"66000","AUD_USD",1.4323,2025-11-29 06:00:26,2025-11-29 01:32:51,593,0,0,1,NA,"Long",1.4323
"66004","AUD_USD",1.4323,2025-11-29 06:00:26,2025-11-29 01:32:53,593,0,0,1,NA,"Long",1.4323
"66008","UK100_GBP",2.4735,2025-11-29 06:01:01,2025-11-29 01:32:56,0.1,0,0,1,NA,"Long",2.4735
"66012","USD_CAD",-3.0213,2025-11-29 02:55:33,2025-11-29 01:33:00,670,0,0,1,NA,"Long",-3.0213
"66016","USD_CAD",-3.0213,2025-11-29 02:55:33,2025-11-29 01:33:02,670,0,0,1,NA,"Long",-3.0213
"66020","USD_CAD",-3.0294,2025-11-29 02:54:39,2025-11-29 01:33:04,670,0,0,1,NA,"Long",-3.0294
"66152","FR40_EUR",-0.801,2025-11-29 06:00:54,2025-11-29 02:28:05,0.1,0,0,1,NA,"Long",-0.801
"66202","AUD_USD",0.4684,2025-11-29 06:00:26,2025-11-29 02:33:09,593,0,0,1,NA,"Long",0.4684
"66206","AUD_USD",0.4774,2025-11-29 06:00:26,2025-11-29 02:33:10,593,0,0,1,NA,"Long",0.4774
"66210","AUD_USD",0.4774,2025-11-29 06:00:26,2025-11-29 02:33:12,593,0,0,1,NA,"Long",0.4774
"66214","UK100_GBP",-2.6812,2025-11-29 06:01:01,2025-11-29 02:33:16,0.1,0,0,1,NA,"Long",-2.6812
"66218","USD_CAD",0.9541,2025-11-29 06:01:21,2025-11-29 02:33:19,670,0,0,1,NA,"Long",0.9541
"66222","USD_CAD",0.9395,2025-11-29 06:01:21,2025-11-29 02:33:21,670,0,0,1,NA,"Long",0.9395
"66226","USD_CAD",0.9468,2025-11-29 06:01:21,2025-11-29 02:33:23,670,0,0,1,NA,"Long",0.9468
"66434","FR40_EUR",1.1455,2025-11-29 06:00:54,2025-11-29 03:28:17,0.1,0,0,1,NA,"Long",1.1455
"66440","AUD_USD",0.0991,2025-11-29 06:00:26,2025-11-29 03:33:24,593,0,0,1,NA,"Long",0.0991
"66444","AUD_USD",0.1261,2025-11-29 06:00:26,2025-11-29 03:33:25,593,0,0,1,NA,"Long",0.1261
"66448","AUD_USD",0.1081,2025-11-29 06:00:26,2025-11-29 03:33:27,593,0,0,1,NA,"Long",0.1081
"66452","UK100_GBP",0.2815,2025-11-29 06:01:01,2025-11-29 03:33:31,0.1,0,0,1,NA,"Long",0.2815
"66456","USD_CAD",0.1675,2025-11-29 06:01:21,2025-11-29 03:33:34,670,0,0,1,NA,"Long",0.1675
"66460","USD_CAD",0.1675,2025-11-29 06:01:21,2025-11-29 03:33:36,670,0,0,1,NA,"Long",0.1675
"66464","USD_CAD",0.1529,2025-11-29 06:01:21,2025-11-29 03:33:38,670,0,0,1,NA,"Long",0.1529
"66546","FR40_EUR",-0.3916,2025-11-29 06:00:54,2025-11-29 04:28:33,0.1,0,0,1,NA,"Long",-0.3916
"66618","AUD_USD",0.2612,2025-11-29 06:00:26,2025-11-29 04:34:14,593,0,0,1,NA,"Long",0.2612
"66622","AUD_USD",0.2612,2025-11-29 06:00:26,2025-11-29 04:34:17,593,0,0,1,NA,"Long",0.2612
"66626","AUD_USD",0.2612,2025-11-29 06:00:26,2025-11-29 04:34:19,593,0,0,1,NA,"Long",0.2612
"66630","UK100_GBP",-0.0203,2025-11-29 06:01:01,2025-11-29 04:34:23,0.1,0,0,1,NA,"Long",-0.0203
"66634","USD_CAD",-0.5517,2025-11-29 06:01:21,2025-11-29 04:34:26,670,0,0,1,NA,"Long",-0.5517
"66638","USD_CAD",-0.5517,2025-11-29 06:01:21,2025-11-29 04:34:28,670,0,0,1,NA,"Long",-0.5517
"66642","USD_CAD",-0.5517,2025-11-29 06:01:21,2025-11-29 04:34:30,670,0,0,1,NA,"Long",-0.5517
